smiles,logP,qed,SAS,5*QED-SAS
CCCCN(CC)C(=O)[C@@H]1CC(=O)N(c2ccc(NC(C)=O)cc2)C1,2.6465,0.822896712,2.548600461,1.565883099
Cc1cc(NC(=O)CN2CCN(C(=O)c3cc(F)ccc3O)CC2)no1,1.22422,0.858865107,2.166257308,2.128068227
CCc1nc(C)c2c(C)c(C(=O)N(C)CC(=O)Nc3ccccc3Cl)sc2n1,4.23464,0.647603952,2.382020332,0.855999428
C[C@H]1C[C@@](CO)(Nc2ccc(Cl)c(Br)c2)CCO1,3.4444,0.870738761,3.528567625,0.82512618
COC(=O)C[C@H](C)S[C@H]1CCN(c2c(F)cccc2F)C1=O,2.7549,0.775253884,3.504964325,0.371305095
Cc1ccc(OCCNC(=O)C(=O)c2c(C)[nH]c3ccccc23)cc1,3.16264,0.406758715,2.034514941,-0.000721366
C[C@@H]([NH2+][C@@H]1CCCC[C@@H]1[C@@H]1CCCC[NH2+]1)[C@@H]1CCCO1,0.792,0.799412385,5.575421438,-1.578359513
COCCN(Cc1ccc(OC)cc1)C(=O)Nc1ccc(Cl)cc1,4.0291,0.791945913,1.787739591,2.171989974
CC1(C)Oc2ccc3ccc(=O)oc3c2[C@@H]([NH+]2CCCCC2)[C@@H]1O,1.4348,0.784679676,4.547268795,-0.623870415
COC(=O)CN(Cc1ccccc1Cl)C(=O)/C=C/c1cccnc1,2.95,0.591309706,2.253007012,0.703541518
CS(=O)(=O)CCNC(=O)c1ccn(-c2ccc(Cl)cc2Cl)n1,1.9535,0.886655038,2.269191049,2.164084141
CC[C@H](C#N)OC(=O)c1ccc(Cl)cc1I,3.40358,0.608179461,3.027636162,0.013261143
Cc1cccc(N2CCN(C(=O)Cn3c(=O)oc4ccccc43)C[C@@H]2C)c1,2.64022,0.713533973,2.720643418,0.847026447
CCC(=O)Nc1ccc(C)c(NC(=O)c2cccc(F)c2Cl)c1,4.38832,0.833884653,1.892355158,2.277068107
C[C@@H](ONC(=O)C1CCCC1)C(=O)N(C)c1ccccc1,2.2759,0.848020663,2.773900798,1.466202517
O=S(=O)(NC[C@H]1CCCS1)c1c[nH]c2nccc(Cl)c12,2.3902,0.902103184,3.609754089,0.900761831
C[C@@H]1SCCC[C@@H]1[NH2+]C[C@@H]1CCCC[C@@H]1O,1.385,0.795302822,4.967077177,-0.990563067
CC[NH2+][C@H](c1ccc(F)c(Br)c1)c1ccccc1OC,3.2695,0.874230006,3.389198262,0.981951768
C[C@@H]1CCN(C(=O)/C=C/c2cc(Cl)ccc2Cl)C[C@H]1O,3.2359,0.838066559,3.096245645,1.09408715
COCc1nn2c3c(cnc2c1-c1ccc(OC)cc1)C(=O)C[C@@H](c1ccccc1)C3,4.464,0.462250584,2.959616005,-0.648363085
Cc1c(F)cccc1NC(=O)C(=O)NCc1cc(C#N)ccc1F,2.3998,0.848742733,2.167081755,2.07663191
Cc1cc(C[NH2+]C[C@@H]2CCCN(c3ncccn3)C2)c(C)o1,1.66644,0.919922455,3.769295899,0.830316376
Cc1cc([N-]S(=O)(=O)c2cccs2)no1,2.43862,0.829129894,3.696123229,0.449526241
Cc1ccc(NC(=O)[C@@H]2[C@H](C)Nc3ncnn3[C@H]2c2cccs2)c(C)c1,3.61474,0.722756556,3.828169727,-0.214386947
C[NH+]1CCC[C@@H](C(=O)N2C[C@H](O)C[C@@H]2c2cccc(C(F)(F)F)c2)C1,1.2644,0.847040617,4.44701171,-0.211808625
O=C(Nc1ccc(Br)c2ccccc12)[C@@H]1C[C@H]1[N+](=O)[O-],3.206,0.681065074,3.019251544,0.386073826
CCCC[C@H]([NH2+]C(C)C)[C@@H]1CCO[C@]2(CCOC2)C1,2.1027,0.805249701,5.165122259,-1.138873754
Cc1ccc(N2CCN(C(=O)[C@H](O)c3ccc4ccccc4c3)CC2=O)cc1,3.05702,0.757607341,2.618141193,1.169895512
CN1C(=O)N(C[C@H](O)COCc2ccccc2F)C(=O)C12CCCCC2,2.3001,0.78793562,3.397800226,0.541877874
COc1ccc(F)cc1[C@@H](C)NC(=O)N1CCC[C@H]1c1c(C)n[nH]c1C,3.78194,0.845544723,3.253610842,0.974112773
C[C@@H](C(=O)N1CCCC1)N1CCN([C@@H]2CCN(CC(F)(F)F)C2=O)CC1,0.7781,0.739653126,3.286180073,0.412085557
O=C(CNC(=O)C1CCCC1)Nc1nc(C[NH+]2CCCCCC2)cs1,1.3469,0.720023207,3.331235219,0.268880816
N#C[C@H]1CN(C(=O)C2(c3ccc(F)cc3F)CCCC2)CCO1,2.52758,0.8399246,3.31740095,0.88222205
C[C@H]1CCC[C@H](NC(=O)c2ccc(S(=O)(=O)N(C)C)o2)C1,1.8384,0.925527243,3.071434184,1.556202031
Cn1cc(N2CCC[C@H](NC(=O)NCc3ccccc3OCCO)C2)cn1,1.2594,0.687597435,2.838942642,0.599044533
CCS[C@H]1CCCCN(CC[NH+]2CCCCC2)C1,1.6628,0.820000962,4.473146944,-0.373142134
CC1CCC(NC(=O)C(=O)Nc2ccc(Oc3cccnc3)nc2)CC1,2.9023,0.816810409,2.307947643,1.776104402
Cc1cc(C[NH+]2CCC(OCCCO)CC2)ccc1Br,1.70382,0.777483049,3.697426727,0.189988518
C[C@@H]1OCC[C@H]1C(=O)Nc1cc(S(N)(=O)=O)ccc1Cl,1.3509,0.888036078,3.105855481,1.334324909
NC(=O)c1csc(C[NH2+][C@@H](CO)c2ccccc2)c1,0.644,0.737479652,3.76684945,-0.07945119
CCc1ccc(CC)c(NC(=O)N[C@](C)(CC)CO)c1,3.0939,0.739212053,2.798872712,0.897187553
CC(=O)/C(=C\N=[S@](C)(=O)c1ccc(Cl)cc1)S(=O)(=O)c1ccc(Cl)cc1,4.3544,0.630462058,3.135095637,0.017214653
C[C@@H](CNC(=O)c1cccc(SCC#N)c1)c1ccc(F)cc1F,4.11398,0.770598294,2.827957689,1.025033781
COc1ccc(C(=O)Nc2cccc(C[NH+]3CCC[C@H]3c3nncn3C)c2)cc1,1.996,0.676477685,3.863383362,-0.480994937
C=CCn1c(SCC(=O)N2N=C(c3ccc(C)cc3)C[C@H]2c2ccco2)nc2ccccc2c1=O,4.95392,0.201628487,3.010888269,-2.002745834
O=C(Nc1nc2c(s1)CC[C@@H]2C(=O)NCc1ccccc1Cl)c1ccc2c(c1)OCO2,4.1237,0.580634018,2.878665236,0.024504854
Cc1nn(-c2ccccc2)cc1C[NH+]1CCC[C@H](OCc2ccccn2)C1,2.33982,0.731951274,3.993076738,-0.333320368
CCC1C[NH+]([C@@H](Cc2c[nH]c3ccccc23)C(=O)[O-])C1,-0.2464,0.815292321,4.060620515,0.01584109
CCC(CC)(C(=O)CCc1ccccc1)[NH+](C)C,1.8916,0.786511067,3.212004437,0.720550898
COC(=O)C1CCC(C(=O)N[C@@H](CC(F)(F)F)c2ccc(F)cc2)CC1,3.9148,0.606206194,2.734909808,0.296121162
CC1CCN(c2ccc(NC(=O)COc3ccc(Br)cc3)cc2)CC1,4.7029,0.752035558,1.813758928,1.946418862
CNC(=O)Cc1ccc(NC(=O)N(C)Cc2ccccc2C)cc1,2.94742,0.879485599,1.904929474,2.492498521
CC(C)(C)OC(=O)N1C[C@@H](COCc2ccccc2)O[C@@H](C(=O)[O-])C1,0.9576,0.797264191,3.366057254,0.620263701
C[C@@H](Nc1nc2ccccn2n1)c1ccccc1F,3.0415,0.773986562,2.742613273,1.127319537
Cc1noc(CNc2ccc(C(=O)N3CCCC3)cc2)n1,2.22612,0.935232087,2.019887252,2.656273183
CC[C@@](C)(C#N)[C@@H](O)c1ccccc1F,2.79898,0.822584171,3.423569856,0.689350999
Cc1ccc([C@H]([NH2+]Cc2nc(-c3ccco3)no2)c2ccccc2)cc1,3.49102,0.567237142,3.375184708,-0.538998998
COCCn1ccc2ccc(NC(=O)c3cccc(F)c3)cc21,3.6791,0.759525401,1.978144668,1.819482337
CCN1c2ccc(C(=O)Nc3nc(-c4ccccc4)cs3)cc2C(=O)C[C@H]1C,4.8636,0.659639562,2.752646193,0.545551617
O=C(/C=C\C(Cl)(Cl)Cl)c1ccc([N+](=O)[O-])cc1,3.7039,0.272810409,2.543223505,-1.17917146
Cc1ccccc1[C@@H]1CCCN1C(=O)c1cnn2ccn(C)c12,2.95852,0.723333831,3.005872914,0.610796241
Cc1ccc(F)c(C(=O)NC2(C#N)CCSCC2)c1,2.6533,0.901233296,2.634778697,1.871387783
CCOc1cc(C)ccc1NC(=O)C(=O)NCc1cccc(Cl)c1,3.30202,0.801929921,1.877067706,2.132581899
COc1ccc(C)cc1-c1csc(NC(=O)c2ccc(Cn3ccccc3=O)o2)n1,4.18242,0.484890262,2.381545947,0.042905363
CCOC(=O)C(C)(C)NCc1ncn(-c2ccccc2)n1,1.6986,0.825851502,2.545029279,1.584228231
CCOc1ccccc1NC(=O)N[C@@H](CC)c1cccs1,4.4196,0.794151716,2.419079768,1.551678812
Cc1nccn1-c1ccc([C@@H](C)NC(=O)NCC[S@](=O)C(C)(C)C)cc1,3.08812,0.803328406,3.366853719,0.649788311
COc1ccc([C@H]2C[NH2+]C[C@@H]2C(=O)[O-])cc1,-1.2781,0.729805001,4.312974828,-0.663949823
CCOC(=O)C1=C(C)N=N[C@@H]1Nc1ccc(OCC)cc1,3.1262,0.805805018,2.992482285,1.036542805
C[C@@H](NC(=O)c1cccnc1Cl)c1cccc2ccccc12,4.3792,0.698545942,2.294652802,1.198076908
CC(C)CCN1c2nc(Cl)ncc2N(C)C(=O)[C@H]1C,2.3474,0.799536722,3.274173734,0.723509876
COc1ccc([C@H]2CC(c3ccccc3)=NN2C(=O)CN2C(=O)CSC2=O)cc1,3.0683,0.749353827,2.810998762,0.935770373
CCOc1ccc(/C=C2/SC(=O)N(CNc3ccc(Cl)cc3)C2=O)cc1,4.8446,0.685712989,2.153414936,1.275150009
COc1ccc(NC(=O)Cn2nnc(C(=O)Nc3cccc(C)c3C)c2C)c(OC)c1,3.11156,0.596889429,2.185287067,0.799160078
Cc1cc(C(=O)N[C@H](CO)c2ccco2)cc(S(N)(=O)=O)c1C,1.00724,0.761131901,2.860784035,0.94487547
CCc1ccccc1OCC(=O)NNC(=O)NC1CC[NH+](C2CC2)CC1,0.1679,0.559130669,3.353476059,-0.557822714
COCCn1c(C(=O)N[C@H](C)c2ccc(C#N)cc2)cc2ccccc21,3.65038,0.720397511,2.601832352,1.000155203
C[C@H](NC(=O)CCNC(=O)c1ccc(F)cc1)c1cnn(-c2ccccc2)c1,3.0087,0.654612393,2.454685616,0.818376349
Cc1cc(NC(=O)C(=O)N(C)Cc2ccncc2)c2ncccc2c1,2.53532,0.745726949,2.346345927,1.382288818
O=C(CNC(=O)[C@@H]1COc2ccccc2O1)N/N=C1\C(=O)Nc2ccc(Br)cc21,1.1777,0.601389405,3.119706269,-0.112759244
O=C(c1ccccc1F)N1CCN(Cc2nnnn2-c2ccccc2)CC1,1.7594,0.709134537,2.038063255,1.50760943
C[C@H](NC(=O)N1CCN(C(=O)[C@H]2CCCO2)CC1)c1cccc(Cl)c1,2.4338,0.894287144,2.862727686,1.608708034
O=C(NCCC1=CCCCC1)c1cc2c(Cl)ccc3c2n1CCO3,4.3074,0.805123675,2.731770826,1.293847549
Cc1cc(C)cc(OCC(=O)Oc2ccc(F)cc2)c1,3.42694,0.619658959,1.781032279,1.317262516
Cc1n[nH]c(C)c1[C@@H]1CCCN1C(=O)Nc1ccccc1SC1CCCC1,5.43024,0.715958943,3.132049743,0.447744972
O=C(COc1ccc(Cl)cc1Cl)NCC[C@@H]1CCCOC1,3.3051,0.854217706,2.522233614,1.748854916
CN(C)C(=O)Sc1cccc(CN2C(=O)c3ccc(F)cc3C2=O)c1,3.3956,0.610985113,2.32670341,0.728222155
CCc1nn(C)cc1CNc1cc(C(F)(F)F)nc(-c2cccnc2)n1,3.4654,0.736492606,2.744252672,0.938210358
Cc1ncccc1NCc1csc(-c2ccc(F)cc2)n1,4.26472,0.749928468,2.120412599,1.629229741
CCN1C(N)=[NH+]C[C@@H]1c1ccc(C)s1,-0.17158,0.734459515,4.371013242,-0.698715667
CCOc1ccccc1N1C(=O)[C@H]([C@H]2NCCc3c2[nH]c2ccc(OC)cc32)C(O)=N[C@@H]1O,2.6574,0.472794173,3.96702722,-1.603056355
COCCn1c(SCC(=O)Nc2ccc(Cl)cc2C)nc2ccccc21,4.37532,0.583450601,1.991366288,0.925886717
COc1ccc([C@H]2c3sc(=O)[nH]c3S[C@@H]3C(=O)N(c4ccc([N+](=O)[O-])cc4)C(=O)[C@H]32)cc1OC,3.1576,0.317219509,3.560783024,-1.974685479
CCc1ccc(CNC(=O)c2cc(-c3ccc(NC(C)=O)cc3)nc3ccccc23)cc1,5.3526,0.424365476,1.937645856,0.184181524
O=C(NCc1ccccn1)c1nn(CCc2ccccc2)c2c1CN(C(=O)c1ccccn1)CC2,3.0443,0.446849942,2.489023996,-0.254774286
C=CCN1CCN(C(=O)[C@@H](C)Oc2ccccc2C(C)C)CC1,2.9075,0.75026124,2.577088277,1.174217923
C[NH+](C)CCNC(=O)[C@@H]1CCN(c2ccc(F)cc2)C1=O,-0.5607,0.744628793,3.555324675,0.16781929
Cc1ccccc1[C@@H](C)[NH2+][C@@H](C)C1CC[NH+](C)CC1,0.93262,0.817529881,5.073126269,-0.985476864
CC1=C(C(=O)Nc2ccccc2)[C@H](c2cccnc2)n2nc(-c3ccccc3)nc2N1,4.2677,0.50540227,2.960970764,-0.433959414
CC[C@@]1(C2CCN(C(=O)[C@H]3N=NC4=C3CCCC4)CC2)NC(=O)N(Cc2ccc3c(c2)OCO3)C1=O,3.517,0.616449966,3.976491569,-0.894241739
CCc1ccccc1N1C[C@H](C(=O)Nc2nnc(C(C)C)s2)CC1=O,3.2155,0.876761223,2.750300021,1.633506094
Cc1ccc(CN2CCc3nnc([C@@H]4CCCO4)n3CC2)cc1C,2.80474,0.864247945,2.889593238,1.431646487
CC(C)(C)OC(=O)N1CCCC[C@H]1CS(=O)(=O)c1cc(C#N)ccn1,2.51658,0.814544991,3.190857701,0.881867254
C[C@@H]1C[C@]1(O)CC[C@@H]1CCCO1,1.7165,0.703903425,3.700067983,-0.180550858
COC[C@H](NC(=O)c1cc(C)ccc1C)C(N)=O,0.53354,0.815352659,2.42969542,1.647067875
Cc1c(N)cccc1SCC(=O)OC(C)(C)C,3.01102,0.505487647,2.239700428,0.287737807
CCC(CC)[C@H]([NH3+])CCC(C)C,2.4693,0.636826072,3.809084335,-0.624953975
C[C@@H]1CCCCN1C(=O)NCC[NH+](C)Cc1ccccc1,1.2853,0.851812047,3.760210742,0.498849493
C[NH+](C)[C@@H](CNC(=O)c1ccccc1C(F)(F)F)c1ccc(F)cc1,2.4601,0.793654853,3.308531683,0.659742582
O=S(=O)(Cc1nc(-c2cccs2)no1)C[C@H](O)c1cccc(F)c1,2.5856,0.716952715,2.983809857,0.600953718
CC[C@@H]1CC(=O)N(Cc2ccc(/C=C/C(=O)[O-])cc2)C1,1.2082,0.766091108,3.107797438,0.722658102
C[C@H]1C[C@@H](NC(=O)/C=C/C2CC2)CN1c1ccccc1,2.7362,0.848899058,3.179095023,1.065400267
Cn1[nH+]ccc1NCc1ccncc1,0.8463,0.789658589,3.507112856,0.441180089
Cc1cc(C(=O)N[C@H](C)C2CCCCC2)sc1C#CCN,3.06532,0.833333105,3.280792063,0.885873462
Cc1ccccc1OCCN(C)S(=O)(=O)c1ncn(C)c1Cl,2.08142,0.808613816,2.390838742,1.652230338
COC(=O)[C@@H](NC(=O)Nc1ccccc1)C(C)C,2.0057,0.807172449,2.109753662,1.926108583
O=C(CCc1cccs1)N1CC[C@]2(CCCN(CCO)C2=O)C1,1.5141,0.895091761,3.463448013,1.012010792
CCn1cc(C(=O)N2CCc3nc4ccccc4c(=O)n3CC2)c(C)n1,1.61982,0.709311835,2.3881166,1.158442575
CCn1nc(C)c(C(=O)N2CC[C@@H](C(N)=O)c3ccccc32)c1Cl,2.48422,0.925679308,3.023828882,1.604567658
CCC[C@@H](C)NC(=O)COC(=O)c1c2c(nc3ccccc13)CCCCC2,3.9653,0.597471414,2.634336925,0.353020145
CC(C)c1ncc(CN2CCS[C@@H](C)[C@H]2C)s1,3.5923,0.81397145,3.80523611,0.26462114
CCn1cc(C(=O)Nc2ccc(Br)c(C)c2)c(=O)c2ccc(C)nc21,4.04804,0.695468841,2.235756253,1.241587952
CC(C)Cn1ncnc1CC1(c2ccc(Br)cc2)C[NH2+]C1,1.7541,0.89997777,3.381057701,1.118831149
Cn1cc(COC(=O)c2cnn(-c3ccc([N+](=O)[O-])cc3)c2)cn1,1.871,0.404847201,2.354222397,-0.329986392
C[C@@H](C(=O)N1CCN(C(=O)c2cccc(F)c2)CC1)S(C)(=O)=O,0.5432,0.819363487,2.528641603,1.568175832
Nc1nnc(SCc2cnc(-c3ccccc3)s2)s1,3.5361,0.729410451,2.420391251,1.226661004
CCc1c(C(=O)NNC(=O)Cc2ccncc2)[nH]c(C)c1C(C)=O,1.48682,0.576693264,2.418960077,0.464506243
C[NH2+][C@H](c1ccc(C)s1)[C@H]1CN(C)CCO1,0.62142,0.856004185,4.430430213,-0.150409288
COc1c(C[NH+]2CC[C@@]3(O)CCCC[C@@H]3C2)c(C)nn1C,0.44702,0.868626049,4.829713648,-0.486583403
CCc1cc(OCc2cccc(C)n2)c(C(=O)[O-])s1,1.95642,0.841795068,2.801611788,1.407363552
CC(=O)N[C@@H]1[C@@H](n2nc(-c3ccccc3)n(-c3ccccc3)c2=S)O[C@@H](CO)[C@@H](O)[C@@H]1O,1.18649,0.430835205,3.767828089,-1.613652064
CSCC(=O)Nc1cccc(S(=O)(=O)N2CCCCCC2)c1,2.5528,0.891149201,1.943031049,2.512714956
CCNC(=O)CSc1nc2cc(Cl)ccc2[nH]1,2.4445,0.838232964,2.108593505,2.082571315
CC(C)(C)C(=O)NC/C([O-])=N/S(=O)(=O)c1ccccc1,0.2964,0.652700768,2.772915505,0.490588335
C[C@@H]1CC[C@@H]([NH+](CC(=O)N(C)C)CC(F)(F)F)C1,0.7104,0.810874869,4.898538098,-0.844163753
COc1ccccc1-c1c2c(=O)n(C3CCCCCC3)ccc2nc2ncnn12,4.0101,0.477474959,2.626234876,-0.238860081
Cn1cc([C@H](CNC(=O)CN2C(=O)CCC2=O)[NH+](C)C)c2ccccc21,-0.3709,0.718234288,3.617371022,-0.026199582
Cc1ccc2c(c1)N(C(=O)CCC(=O)NCc1ccc3c(c1)OCO3)C[C@@H](C)O2,2.93422,0.833413203,2.82530701,1.341759005
CC(C)c1ccc(C(=O)N(C[C@@H]2CCCO2)[C@H]2CCSC2)cc1,3.9367,0.789720127,3.107126545,0.84147409
C/C=C/C(=O)O[C@@H](C)C(=O)Nc1cccc(S(=O)(=O)N(C)C)c1,1.3832,0.630392255,2.6108093,0.541151975
Cc1cccc(CCN2CC(=O)CC2=O)c1,1.33892,0.724284492,2.251862322,1.369560138
Cc1cc(F)c(N)cc1S(=O)(=O)[N-]c1ccc(F)cc1Cl,3.90292,0.8379875,3.340071368,0.849866132
O=C(NCCc1ccc(O)cc1)c1ccc(-c2cc3ccccc3s2)nc1N1CCOCC1,4.478,0.425491973,2.424390926,-0.296931061
COc1cccc(CN2CCC[NH+](CC(=O)Nc3ccc(F)cc3)S2(=O)=O)c1,0.8084,0.753444021,3.546311784,0.220908321
COC(=O)c1ccc2c(=O)n(C[C@@H](O)c3ccccc3Cl)c(C)nc2c1,2.87852,0.706448293,2.641709483,0.890531982
COc1ccc(N2CCN(C(=O)CNC(=O)[C@@H]3CC(=O)N(c4ccc(F)cc4)C3)CC2)cc1,1.6522,0.724033214,2.585205818,1.034960252
COc1c(CNc2ccccc2CN2C[C@@H](C)O[C@H](C)C2)c(C)nn1C,2.95842,0.852210281,3.196916664,1.064134741
COC(=O)c1cc(N2CCC[C@@H](C(N)=O)C2)cc(C)c1N,1.06552,0.649393876,2.707894869,0.539074511
COc1cc2c(c(C[NH+]3CCN([C@H](C)C(=O)N4CCCC4)CC3)c1)O[C@H](C)C2,0.73,0.82181177,4.202547936,-0.093489086
Cc1ccccc1N1C[C@H](C)N(Cc2nc(-c3cccs3)oc2C)CC1=O,4.25724,0.650145766,2.987102759,0.263626071
O=C(NCCc1cccc([N+](=O)[O-])c1)c1cc2occc2[nH]1,2.6416,0.55630112,2.377892588,0.403613012
C[C@H]1CC(C(=O)NCc2ccc(OCc3ccccn3)cc2)C[C@H](C)O1,3.4804,0.843729222,2.914239227,1.304406883
COC(=O)c1cc(NC(=O)CSc2nnnn2-c2ccccc2)ccc1Cl,2.8331,0.495186127,2.026274813,0.449655822
O=C(CN1C(=O)NC2(CCCC2)C1=O)Nc1nnc(SCc2ccccc2F)s1,2.7726,0.408421399,2.899894406,-0.857787411
CC[C@H](C)NC(=O)c1cccc(CNC(=O)c2cncc(Br)c2)c1,3.3024,0.781430754,2.42850235,1.47865142
Cc1ccccc1COc1c(N)cc(Cl)cc1Br,4.57212,0.801478823,2.009820041,1.997574074
S=C(Nc1ccc(Cl)cc1)N1CCN(Cc2ccccc2)CC1,3.8546,0.824049014,1.725551713,2.394693357
O=C(/C=C/c1ccc2c(c1)OCO2)C[C@]1(O)C(=O)N(Cc2ccccc2Cl)c2ccccc21,4.4757,0.524009627,2.950684197,-0.330636062
CCC(=O)N1CCC[NH+]([C@@H](C)C(=O)Nc2c(C)cccc2C)CC1,1.15764,0.880210311,3.971726569,0.429324986
Cc1cc2c(N3CCN(c4cccc(F)c4C#N)CC3)ncnc2s1,3.3371,0.694265406,2.468662775,1.002664255
COc1ccc(-c2cnc(SCC(=O)Nc3ccc(F)c(F)c3)n2C)cc1,4.1047,0.620780746,2.107632844,0.996270886
COCCCNC(=O)CN1CCN(c2ccc(Cl)cc2)C1=O,1.7347,0.782613171,2.081642216,1.831423639
O=C(NCC#CCOc1ccccc1Cl)Nc1ccc2c(c1)OCO2,3.2726,0.809238454,2.337384851,1.708807419
CN(C)S(=O)(=O)c1cc(C(=O)NCC(C)(C)[NH+]2CCc3ccccc3C2)ccc1Cl,1.7399,0.70918415,3.659524571,-0.113603821
N#CCCNC(=O)COc1ccc(C(=O)[O-])nc1,-1.14622,0.669598747,2.715796657,0.632197078
O=C(CCCN1C(=O)/C(=C/C=C/c2ccccc2)SC1=S)N1CCOCC1,3.083,0.534058576,2.444250222,0.226042658
COc1ccc2nc(C(=O)O[C@@H](c3ccccn3)C(C)C)ccc2c1,4.1925,0.628015868,2.779869583,0.360209757
CC(C)CNC(=O)[C@@H](C)[NH2+][C@@H](C)c1ccc(C#N)cc1,1.34338,0.830708344,3.788532404,0.365009316
COCCNC(=O)c1cccc([N-]S(=O)(=O)c2cccc3cccnc23)c1,3.0051,0.624776434,2.920646441,0.203235729
COc1cc([C@H]2c3cc4c(cc3O[C@@](C)([NH+]3CCCC3)[C@@H]2C)OCO4)cc(OC)c1OC,2.9964,0.760531755,4.470374816,-0.667716041
Cc1nc(C)c(CNC(=O)c2c(O)cc(Cl)cc2Cl)s1,3.70234,0.876266183,2.482651693,1.898679222
O=C(Cc1cccc(C(F)(F)F)c1)N(CC1CC1)CC1CC1,3.8965,0.754547992,2.190122588,1.582617372
CCCNC(=O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,2.5734,0.89119987,1.938461637,2.517537713
O=C1C[C@H](c2ccc3c(c2)OCO3)c2c([O-])nc(SCc3ccc(Cl)cc3)nc2N1,3.6987,0.474154723,3.373858271,-1.003084656
CC[NH2+][C@@]1(C(=O)[O-])CCC[C@@H](Sc2ncc(C)cn2)C1,-0.10828,0.79031948,4.818148796,-0.866551396
CC(C)Cn1c(SCC(=O)N2C[C@@H](C)C[C@H](C)C2)nnc1-c1ccco1,3.7907,0.696206393,3.180686316,0.300345649
Cc1ccc(S(=O)(=O)NCCc2cc(N(C)C)nc(-c3ccccn3)n2)cc1,2.43402,0.658659083,2.377877457,0.915417958
CC(C)c1cnc(NC(=O)Cc2ccc(F)c(F)c2)s1,3.7259,0.907293093,2.196893418,2.339572047
O=C(C=C1CCSCC1)NCc1ccc(OCc2ccccn2)cc1,3.7302,0.780350134,2.563652484,1.338098186
CC[C@H]([NH2+][C@H](CC)c1cccs1)c1c(C)noc1C,3.51874,0.858643139,4.357543975,-0.06432828
COc1ccc(CS(=O)(=O)Cc2nnc(C)n2C2CC2)cc1F,2.18412,0.808845911,2.532324388,1.511905167
O=C(CS(=O)(=O)c1ccc(Cl)cc1)N1CCc2ccccc2C1,2.6986,0.851919927,2.011371016,2.248228619
O=C(NCC(=O)N1CCC(c2nc3ccccc3s2)CC1)c1ccccc1OC(F)F,4.0337,0.599475918,2.318904568,0.678475022
CC[C@H](C)c1ccc(NC(=O)Cn2c(C)cc(C)c(C(N)=O)c2=O)cc1,2.71624,0.830032627,2.61190289,1.538260245
CC(=O)NC1CCN(C(=O)c2cccc(-c3noc(C4CC4)n3)c2)CC1,2.3547,0.911272714,2.214860051,2.341503519
COC(=O)c1ccc(CN2CCO[C@H](C)C2)cc1F,1.833,0.788535758,2.471830099,1.470848691
O=C(c1ccc(F)cc1F)N1CCC(C(=O)N2CCC[C@@H]3CCCC[C@@H]32)CC1,3.9982,0.738934238,2.897161974,0.797509216
COc1cc(NC(=O)c2cccnc2Cl)ccc1-c1cc2ccccc2oc1=O,4.7693,0.372537726,2.175792447,-0.313103817
Cc1[nH+]ccn1CCC(=O)N1CCC2(CC1)C[C@@H](c1ccccc1)C(=O)N2,1.66562,0.900429594,4.362261689,0.139886281
COCCN(Cc1cccs1)C(=O)[C@H]1C=C[C@@H]([NH3+])C1,0.9097,0.799894126,4.046650168,-0.047179538
CCc1ccc(CN(C)C(=O)CCNC(=O)c2ccc(Br)cc2)cc1,3.79,0.741955788,1.836465742,1.873313198
Cc1cc(N2CCSCC2)ccc1NC(=O)NCC(C)(C)c1ccncc1,4.04252,0.787125097,2.50105763,1.434567855
NC(=O)c1ccc(NCc2cnn(-c3ccc(Cl)cc3)c2)nn1,2.0267,0.749876795,2.346311801,1.403072174
CC[NH2+][C@@]1(CO)CCC[C@@H]([NH+]2CCCCC2)C1,-0.6878,0.62646426,5.950727409,-2.818406109
Cc1c([N+](=O)[O-])cc(C(C)(C)C)c(OC(=S)N(C)C)c1[N+](=O)[O-],3.33422,0.463495623,2.956868155,-0.63939004
C=CCNC(=O)[C@H](C)S(=O)(=O)Cc1nc(-c2ccco2)no1,0.9351,0.764050575,3.175965898,0.644286977
Cc1ccsc1CN(C)C(=O)c1ccc([S@@](=O)C(C)C)cc1,3.84472,0.806015808,2.97277412,1.05730492
O=C(Nc1cccc(Cn2cccn2)c1)c1cnns1,2.0352,0.79958934,2.363329094,1.634617606
O=C1C[C@@H](/C([O-])=N/c2ncn[nH]2)CN1c1ccc2c(c1)OCCO2,0.0193,0.644847662,3.53561126,-0.31137295
COc1cccc(NC(=O)[C@@H](NC(=O)c2ccco2)C(C)C)c1,2.6813,0.854825625,2.297307267,1.976820858
C[C@H](c1ccc(Cl)cc1)N(C(=O)C[C@@H](O)c1ccccc1)C1CC1,4.5157,0.800910878,2.876495988,1.128058402
CC(C)OCCN1CCc2ccc(Cl)cc2C1,3.1231,0.806903617,2.113586774,1.920931311
CNC(=O)c1cc(-c2cccc(OC)c2)nc2ccccc12,3.27,0.792364728,1.758279401,2.203544239
COCC[NH+]1CCC[C@H](NC(=O)C(=O)Nc2cc(C)ccc2F)C1,-0.11748,0.67627843,4.066484048,-0.685091898
C=CCc1ccccc1OCc1nnc(NC(=O)Nc2ccc(Cl)cc2)s1,5.143,0.517023383,2.220947264,0.364169651
Cc1cc(F)c([C@@H](Cl)[C@H]2CCCCO2)cc1F,4.12222,0.699391814,3.277441347,0.219517723
